Account ID,Card No,Transaction Date,Transaction Amount,Terminal ID,Terminal Location,Transaction Type,Transaction Destination,IQR,iForest,Local Outlier,Elliptical
501130862511,4330 5678 3418 6872,"Friday, 13 May 2022",30.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 13 May 2022",80.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Saturday, 14 May 2022",82.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Saturday, 14 May 2022",60.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Saturday, 14 May 2022",58.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Sunday, 15 May 2022",44.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 15 May 2022",48.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 15 May 2022",42.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Monday, 16 May 2022",48.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 16 May 2022",94.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 17 May 2022",32.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 17 May 2022",92.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 17 May 2022",40.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Tuesday, 17 May 2022",72.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 18 May 2022",54.00,41826,Bugis+,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 18 May 2022",64.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Thursday, 19 May 2022",68.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Thursday, 19 May 2022",30.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Thursday, 19 May 2022",66.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Thursday, 19 May 2022",88.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 20 May 2022",20.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 20 May 2022",36.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 22 May 2022",50.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Sunday, 22 May 2022",26.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Sunday, 22 May 2022",84.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 22 May 2022",94.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Monday, 23 May 2022",80.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 23 May 2022",94.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 23 May 2022",22.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 23 May 2022",90.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Tuesday, 24 May 2022",64.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 24 May 2022",64.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Wednesday, 25 May 2022",72.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 25 May 2022",82.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 25 May 2022",90.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 26 May 2022",68.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Thursday, 26 May 2022",92.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Thursday, 26 May 2022",66.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 26 May 2022",78.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 27 May 2022",58.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 27 May 2022",88.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 27 May 2022",22.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 27 May 2022",76.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 27 May 2022",32.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 27 May 2022",70.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 27 May 2022",32.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Saturday, 28 May 2022",72.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 28 May 2022",78.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Saturday, 28 May 2022",24.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Sunday, 29 May 2022",42.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 30 May 2022",98.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 30 May 2022",90.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 30 May 2022",74.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Tuesday, 31 May 2022",80.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 31 May 2022",78.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 31 May 2022",44.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 31 May 2022",82.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 1 June 2022",80.00,41826,Bugis+,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 1 June 2022",38.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 1 June 2022",62.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 2 June 2022",80.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 2 June 2022",44.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 3 June 2022",86.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 4 June 2022",46.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 4 June 2022",100.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Saturday, 4 June 2022",70.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 4 June 2022",42.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Sunday, 5 June 2022",52.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 5 June 2022",46.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 5 June 2022",64.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 6 June 2022",74.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 6 June 2022",20.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 7 June 2022",72.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 7 June 2022",90.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Wednesday, 8 June 2022",48.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 8 June 2022",68.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 8 June 2022",24.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 8 June 2022",76.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Thursday, 9 June 2022",76.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Thursday, 9 June 2022",82.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Thursday, 9 June 2022",40.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 9 June 2022",28.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Friday, 10 June 2022",80.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 10 June 2022",20.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Saturday, 11 June 2022",68.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Saturday, 11 June 2022",64.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Sunday, 12 June 2022",60.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 12 June 2022",30.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 12 June 2022",26.00,41826,Bugis+,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Monday, 13 June 2022",22.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 13 June 2022",52.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Monday, 13 June 2022",64.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Tuesday, 14 June 2022",82.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 14 June 2022",36.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 14 June 2022",40.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 14 June 2022",40.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 15 June 2022",64.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 15 June 2022",58.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 15 June 2022",58.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 15 June 2022",62.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Wednesday, 15 June 2022",34.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Wednesday, 15 June 2022",24.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 15 June 2022",56.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 16 June 2022",76.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Thursday, 16 June 2022",60.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Thursday, 16 June 2022",58.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 17 June 2022",66.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 17 June 2022",92.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 18 June 2022",40.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Saturday, 18 June 2022",32.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 18 June 2022",50.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Saturday, 18 June 2022",44.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Saturday, 18 June 2022",80.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 18 June 2022",78.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 18 June 2022",38.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Sunday, 19 June 2022",64.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Sunday, 19 June 2022",44.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 20 June 2022",48.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 20 June 2022",80.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Monday, 20 June 2022",36.00,41826,Bugis+,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Tuesday, 21 June 2022",52.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 22 June 2022",26.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 22 June 2022",62.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 22 June 2022",38.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 22 June 2022",78.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Thursday, 23 June 2022",30.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 24 June 2022",66.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 24 June 2022",58.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 24 June 2022",74.00,41826,Bugis+,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 24 June 2022",70.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 25 June 2022",42.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 26 June 2022",84.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 26 June 2022",74.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Sunday, 26 June 2022",42.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 28 June 2022",88.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Wednesday, 29 June 2022",32.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 29 June 2022",84.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 29 June 2022",74.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 29 June 2022",26.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Thursday, 30 June 2022",76.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 30 June 2022",48.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 30 June 2022",66.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 1 July 2022",60.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 1 July 2022",78.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 1 July 2022",70.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 1 July 2022",52.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 1 July 2022",86.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 1 July 2022",50.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Saturday, 2 July 2022",96.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Saturday, 2 July 2022",26.00,41826,Bugis+,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 2 July 2022",32.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 2 July 2022",94.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Sunday, 3 July 2022",40.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 3 July 2022",98.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 4 July 2022",54.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Tuesday, 5 July 2022",44.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Tuesday, 5 July 2022",28.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 6 July 2022",94.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 6 July 2022",70.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Thursday, 7 July 2022",58.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 8 July 2022",46.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 8 July 2022",64.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 8 July 2022",62.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Saturday, 9 July 2022",26.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 9 July 2022",86.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 9 July 2022",96.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Saturday, 9 July 2022",36.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Saturday, 9 July 2022",54.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Sunday, 10 July 2022",68.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Sunday, 10 July 2022",20.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 10 July 2022",62.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 11 July 2022",28.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 11 July 2022",90.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Monday, 11 July 2022",72.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 11 July 2022",88.00,2212,ION Orchard,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Monday, 11 July 2022",56.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 11 July 2022",68.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Tuesday, 12 July 2022",80.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 12 July 2022",60.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Tuesday, 12 July 2022",96.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Wednesday, 13 July 2022",26.00,2212,ION Orchard,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 13 July 2022",28.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 13 July 2022",34.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 13 July 2022",46.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Wednesday, 13 July 2022",74.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 13 July 2022",40.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 13 July 2022",84.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Thursday, 14 July 2022",68.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Thursday, 14 July 2022",28.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Thursday, 14 July 2022",26.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Thursday, 14 July 2022",48.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Thursday, 14 July 2022",82.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Friday, 15 July 2022",44.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Friday, 15 July 2022",76.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 16 July 2022",92.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 17 July 2022",36.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Sunday, 17 July 2022",56.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Monday, 18 July 2022",40.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Monday, 18 July 2022",68.00,7698,Jurong Point,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Monday, 18 July 2022",28.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Monday, 18 July 2022",98.00,8946,Westgate,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Monday, 18 July 2022",80.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Tuesday, 19 July 2022",80.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Tuesday, 19 July 2022",92.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Wednesday, 20 July 2022",36.00,41826,Bugis+,Deposit,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Wednesday, 20 July 2022",32.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Wednesday, 20 July 2022",62.00,7698,Jurong Point,Funds Transfer,Singapore,1,1,1,1
501144703441,4324 5678 3418 6374,"Thursday, 21 July 2022",56.00,6757,Habourfront,Funds Transfer,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Thursday, 21 July 2022",38.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 22 July 2022",52.00,8946,Westgate,Funds Transfer,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 22 July 2022",96.00,6757,Habourfront,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Friday, 22 July 2022",54.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501171904212,5273 7110 6400 6687,"Friday, 22 July 2022",72.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501124515611,5264 7110 6400 6369,"Saturday, 23 July 2022",40.00,8946,Westgate,Deposit,Singapore,1,1,1,1
501177064303,5278 7110 6400 7114,"Saturday, 23 July 2022",100.00,2212,ION Orchard,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 23 July 2022",32.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 23 July 2022",56.00,6757,Habourfront,Deposit,Singapore,1,1,1,1
501130862511,4330 5678 3418 6872,"Saturday, 23 July 2022",90.00,7698,Jurong Point,Withdraw,Singapore,1,1,1,1
